event_id,customer_id,product_id,event_type,timestamp
E001514,C000678,P00021,view,2024-02-12T08:46:00
E003077,C000284,P00102,view,2024-02-12T09:12:00
E003325,C000563,P00156,purchase,2024-02-12T09:53:00
E000038,C000683,P00115,view,2024-02-12T10:22:00
E003572,C000054,P00232,purchase,2024-02-12T10:54:00
E005875,C000432,P00398,purchase,2024-02-12T11:24:00
E001540,C000610,P00021,view,2024-02-12T12:20:00
E003996,C000399,P00015,view,2024-02-12T13:01:00
E003770,C000098,P00064,view,2024-02-12T13:11:00
E000119,C000380,P00498,view,2024-02-12T13:22:00
E004985,C000700,P00486,view,2024-02-12T13:34:00
E004336,C000655,P00328,view,2024-02-12T14:24:00
E004555,C000312,P00221,cart,2024-02-12T14:31:00
E003545,C000524,P00017,view,2024-02-12T14:59:00
E000610,C000606,P00016,purchase,2024-02-12T15:29:00
E000422,C000493,P00128,view,2024-02-12T15:58:00
E001219,C000159,P00317,view,2024-02-12T17:28:00
E003460,C000352,P00122,purchase,2024-02-12T17:55:00
E004569,C000473,P00496,view,2024-02-12T17:56:00
E000903,C000009,P00348,view,2024-02-12T18:18:00
E004605,C000410,P00225,view,2024-02-12T18:38:00
E004016,C000438,P00359,cart,2024-02-12T18:45:00
E002594,C000472,P00223,cart,2024-02-12T19:02:00
E005207,C000239,P00352,view,2024-02-12T19:36:00
E002022,C000510,P00241,view,2024-02-12T19:46:00
E004540,C000269,P00483,view,2024-02-12T20:12:00
E000013,C000470,P00007,view,2024-02-12T20:36:00
E000697,C000760,P00252,purchase,2024-02-12T21:50:00
E004106,C000510,P00152,view,2024-02-12T21:58:00
E000631,C000424,P00017,purchase,2024-02-12T22:55:00
E005732,C000082,P00115,view,2024-02-13T00:48:00
E001713,C000772,P00455,view,2024-02-13T01:10:00
E000497,C000780,P00472,cart,2024-02-13T01:50:00
E002001,C000127,P00188,cart,2024-02-13T02:10:00
E002508,C000266,P00081,view,2024-02-13T02:15:00
E002032,C000533,P00391,purchase,2024-02-13T03:01:00
E004544,C000071,P00175,view,2024-02-13T03:03:00
E001445,C000086,P00492,view,2024-02-13T03:32:00
E000241,C000217,P00423,view,2024-02-13T03:56:00
E005342,C000064,P00322,view,2024-02-13T04:37:00
E005531,C000083,P00237,cart,2024-02-13T04:53:00
E002117,C000017,P00123,view,2024-02-13T05:39:00
E005567,C000739,P00063,view,2024-02-13T06:34:00
E000670,C000238,P00196,view,2024-02-13T06:45:00
E004609,C000574,P00359,view,2024-02-13T06:48:00
E005669,C000587,P00101,view,2024-02-13T07:46:00
E002394,C000125,P00089,cart,2024-02-13T08:00:00
E004394,C000068,P00460,view,2024-02-13T08:55:00
E002659,C000691,P00334,view,2024-02-13T09:36:00
E000761,C000749,P00040,view,2024-02-13T10:15:00
E003158,C000765,P00483,view,2024-02-13T11:32:00
E003011,C000156,P00417,cart,2024-02-13T12:15:00
E000781,C000329,P00166,cart,2024-02-13T12:25:00
E004105,C000173,P00360,cart,2024-02-13T12:40:00
E003471,C000515,P00493,cart,2024-02-13T12:41:00
E004919,C000421,P00199,cart,2024-02-13T13:15:00
E005894,C000370,P00346,cart,2024-02-13T15:13:00
E004647,C000719,P00210,view,2024-02-13T15:38:00
E004765,C000203,P00176,cart,2024-02-13T15:38:00
E002610,C000629,P00183,view,2024-02-13T15:52:00
E003274,C000653,P00074,view,2024-02-13T16:02:00
E003108,C000208,P00316,purchase,2024-02-13T16:24:00
E001561,C000365,P00340,purchase,2024-02-13T17:02:00
E005371,C000623,P00404,view,2024-02-13T17:21:00
E005128,C000123,P00429,view,2024-02-13T18:11:00
E001115,C000495,P00212,view,2024-02-13T18:15:00
E003992,C000004,P00467,cart,2024-02-13T18:37:00
E003562,C000112,P00150,view,2024-02-13T19:46:00
E004100,C000532,P00264,view,2024-02-13T20:15:00
E001313,C000369,P00322,view,2024-02-13T20:39:00
E000541,C000790,P00221,view,2024-02-13T21:49:00
E005208,C000483,P00098,view,2024-02-13T22:36:00
E000732,C000713,P00093,cart,2024-02-13T22:41:00
E002024,C000393,P00403,cart,2024-02-13T22:59:00
E003579,C000571,P00091,view,2024-02-13T23:39:00
E001587,C000770,P00341,view,2024-02-13T23:50:00
E004527,C000619,P00299,purchase,2024-02-14T00:31:00
E005317,C000705,P00165,view,2024-02-14T00:39:00
E005953,C000133,P00238,view,2024-02-14T00:58:00
E004882,C000206,P00087,purchase,2024-02-14T01:12:00
E003570,C000429,P00241,view,2024-02-14T01:15:00
E002059,C000644,P00396,view,2024-02-14T02:22:00
E002173,C000339,P00483,cart,2024-02-14T02:55:00
E001858,C000665,P00227,cart,2024-02-14T03:02:00
E004019,C000031,P00213,cart,2024-02-14T03:07:00
E005731,C000291,P00335,view,2024-02-14T03:10:00
E004464,C000115,P00134,view,2024-02-14T03:25:00
E002587,C000072,P00296,view,2024-02-14T04:04:00
E002404,C000569,P00486,view,2024-02-14T04:14:00
E001643,C000678,P00327,view,2024-02-14T04:16:00
E000279,C000314,P00367,view,2024-02-14T05:02:00
E005289,C000160,P00148,view,2024-02-14T05:05:00
E004135,C000067,P00330,cart,2024-02-14T05:21:00
E004044,C000153,P00377,view,2024-02-14T06:16:00
E005968,C000331,P00356,view,2024-02-14T06:19:00
E003888,C000351,P00437,purchase,2024-02-14T09:25:00
E001206,C000210,P00130,view,2024-02-14T09:42:00
E001457,C000105,P00283,view,2024-02-14T09:51:00
E004010,C000128,P00320,view,2024-02-14T09:51:00
E002417,C000410,P00057,purchase,2024-02-14T10:47:00
E002898,C000783,P00365,purchase,2024-02-14T11:16:00
E003507,C000348,P00445,view,2024-02-14T11:34:00
E004118,C000745,P00100,view,2024-02-14T12:56:00
E002788,C000276,P00414,view,2024-02-14T12:57:00
E003718,C000731,P00352,view,2024-02-14T13:12:00
E003170,C000071,P00136,purchase,2024-02-14T13:23:00
E003021,C000093,P00427,view,2024-02-14T15:37:00
E003619,C000435,P00099,view,2024-02-14T15:45:00
E001196,C000659,P00430,view,2024-02-14T16:18:00
E002988,C000197,P00314,cart,2024-02-14T16:43:00
E004551,C000148,P00237,view,2024-02-14T17:14:00
E005438,C000623,P00426,view,2024-02-14T17:33:00
E002409,C000755,P00027,purchase,2024-02-14T17:51:00
E001497,C000496,P00090,view,2024-02-14T18:03:00
E003069,C000595,P00116,cart,2024-02-14T18:21:00
E001584,C000343,P00083,cart,2024-02-14T18:23:00
E003627,C000133,P00043,view,2024-02-14T19:05:00
E001475,C000721,P00411,cart,2024-02-14T19:40:00
E001524,C000077,P00241,cart,2024-02-14T20:27:00
E001146,C000328,P00009,cart,2024-02-14T20:39:00
E004956,C000280,P00225,view,2024-02-14T20:46:00
E004314,C000557,P00358,view,2024-02-14T20:51:00
E003191,C000336,P00414,view,2024-02-14T21:08:00
E000186,C000319,P00001,purchase,2024-02-14T21:09:00
E003989,C000400,P00448,cart,2024-02-14T21:32:00
E000988,C000454,P00422,purchase,2024-02-14T21:52:00
E005636,C000517,P00207,view,2024-02-14T21:56:00
E003368,C000004,P00354,cart,2024-02-14T22:17:00
E000165,C000125,P00202,view,2024-02-14T22:50:00
E004500,C000794,P00000,view,2024-02-14T23:13:00
E002524,C000572,P00375,view,2024-02-14T23:39:00
E002071,C000325,P00320,view,2024-02-15T00:22:00
E000032,C000369,P00479,view,2024-02-15T00:47:00
E005764,C000702,P00356,view,2024-02-15T00:51:00
E002604,C000621,P00447,view,2024-02-15T02:18:00
E001590,C000788,P00072,cart,2024-02-15T03:25:00
E004556,C000568,P00490,purchase,2024-02-15T04:01:00
E000251,C000394,P00315,view,2024-02-15T04:26:00
E001653,C000149,P00258,view,2024-02-15T04:28:00
E000973,C000313,P00050,cart,2024-02-15T05:16:00
E000659,C000052,P00337,cart,2024-02-15T05:32:00
E001743,C000041,P00205,view,2024-02-15T06:02:00
E003520,C000418,P00330,view,2024-02-15T06:15:00
E001740,C000472,P00319,view,2024-02-15T06:27:00
E000923,C000691,P00464,view,2024-02-15T06:37:00
E002716,C000785,P00290,cart,2024-02-15T08:15:00
E001581,C000161,P00188,purchase,2024-02-15T10:22:00
E004255,C000301,P00026,view,2024-02-15T10:26:00
E004724,C000016,P00290,view,2024-02-15T11:01:00
E004650,C000723,P00487,cart,2024-02-15T11:43:00
E001759,C000796,P00484,view,2024-02-15T11:44:00
E001659,C000569,P00414,view,2024-02-15T12:00:00
E000166,C000444,P00081,view,2024-02-15T12:01:00
E003090,C000546,P00478,purchase,2024-02-15T12:22:00
E004040,C000594,P00431,view,2024-02-15T12:43:00
E001101,C000204,P00453,view,2024-02-15T14:18:00
E001346,C000369,P00252,view,2024-02-15T14:42:00
E004748,C000031,P00153,purchase,2024-02-15T14:52:00
E001918,C000785,P00030,view,2024-02-15T14:53:00
E005520,C000085,P00320,view,2024-02-15T15:18:00
E001223,C000024,P00034,view,2024-02-15T15:19:00
E004742,C000241,P00279,view,2024-02-15T15:56:00
E005906,C000509,P00425,view,2024-02-15T16:02:00
E004192,C000269,P00467,cart,2024-02-15T16:19:00
E005390,C000362,P00142,view,2024-02-15T19:09:00
E005241,C000405,P00202,view,2024-02-15T19:17:00
E003312,C000121,P00415,cart,2024-02-15T19:17:00
E005663,C000762,P00336,purchase,2024-02-15T19:25:00
E003279,C000104,P00496,view,2024-02-15T19:56:00
E004393,C000242,P00194,view,2024-02-15T20:00:00
E000897,C000018,P00324,purchase,2024-02-15T20:39:00
E002452,C000103,P00067,view,2024-02-15T21:48:00
E003558,C000355,P00010,view,2024-02-15T22:40:00
E003413,C000571,P00191,view,2024-02-15T22:41:00
E004282,C000646,P00101,view,2024-02-15T23:16:00
E005091,C000166,P00395,view,2024-02-15T23:30:00
E002055,C000449,P00277,cart,2024-02-15T23:57:00
E004436,C000476,P00088,view,2024-02-16T00:39:00
E003567,C000588,P00270,purchase,2024-02-16T01:21:00
E000504,C000432,P00068,view,2024-02-16T02:16:00
E000840,C000234,P00094,view,2024-02-16T02:36:00
E004499,C000706,P00431,view,2024-02-16T02:36:00
E002484,C000035,P00407,cart,2024-02-16T03:00:00
E003050,C000769,P00017,purchase,2024-02-16T03:03:00
E005849,C000252,P00055,view,2024-02-16T03:09:00
E001809,C000705,P00271,view,2024-02-16T03:21:00
E001050,C000501,P00087,view,2024-02-16T03:43:00
E002340,C000408,P00439,view,2024-02-16T03:56:00
E001422,C000370,P00099,view,2024-02-16T04:06:00
E002585,C000332,P00326,cart,2024-02-16T05:15:00
E003232,C000641,P00255,view,2024-02-16T05:17:00
E003958,C000063,P00470,view,2024-02-16T06:23:00
E002974,C000588,P00116,view,2024-02-16T06:47:00
E002532,C000736,P00281,view,2024-02-16T07:13:00
E004495,C000756,P00090,cart,2024-02-16T08:30:00
E000953,C000382,P00359,view,2024-02-16T08:30:00
E000239,C000394,P00176,purchase,2024-02-16T09:00:00
E002625,C000245,P00012,view,2024-02-16T09:05:00
E000814,C000681,P00447,view,2024-02-16T09:33:00
E000954,C000305,P00363,view,2024-02-16T09:56:00
E000940,C000475,P00232,view,2024-02-16T11:02:00
E000060,C000591,P00049,cart,2024-02-16T11:08:00
E004467,C000036,P00349,cart,2024-02-16T12:30:00
E000936,C000571,P00101,view,2024-02-16T12:44:00
E003793,C000604,P00267,view,2024-02-16T12:58:00
E003760,C000710,P00083,purchase,2024-02-16T13:30:00
E000688,C000221,P00095,view,2024-02-16T13:34:00
E001990,C000183,P00079,view,2024-02-16T13:37:00
E004539,C000208,P00248,view,2024-02-16T13:49:00
E005942,C000489,P00008,cart,2024-02-16T13:57:00
E005041,C000312,P00310,view,2024-02-16T14:04:00
E005395,C000435,P00304,purchase,2024-02-16T14:44:00
E002999,C000287,P00194,view,2024-02-16T14:45:00
E003204,C000117,P00429,view,2024-02-16T15:29:00
E005118,C000611,P00070,view,2024-02-16T16:14:00
E000170,C000653,P00333,cart,2024-02-16T16:14:00
E001823,C000420,P00037,view,2024-02-16T16:41:00
E000106,C000605,P00019,view,2024-02-16T17:23:00
E005853,C000304,P00247,view,2024-02-16T17:46:00
E003128,C000575,P00386,cart,2024-02-16T18:16:00
E005481,C000345,P00337,cart,2024-02-16T20:52:00
E002747,C000235,P00260,view,2024-02-16T21:09:00
E001095,C000369,P00245,view,2024-02-16T21:21:00
E000235,C000588,P00423,cart,2024-02-16T21:45:00
E001629,C000107,P00475,view,2024-02-16T21:48:00
E000406,C000731,P00072,cart,2024-02-16T21:50:00
E001011,C000781,P00049,view,2024-02-16T21:52:00
E004573,C000718,P00168,purchase,2024-02-16T22:15:00
E000132,C000635,P00371,view,2024-02-16T22:21:00
E000111,C000285,P00367,view,2024-02-16T22:42:00
E000759,C000596,P00164,view,2024-02-16T22:53:00
E003354,C000105,P00386,view,2024-02-16T23:03:00
E004664,C000489,P00160,cart,2024-02-17T00:02:00
E004273,C000715,P00037,view,2024-02-17T01:44:00
E004879,C000612,P00325,view,2024-02-17T02:03:00
E004114,C000251,P00387,view,2024-02-17T02:07:00
E004294,C000453,P00365,view,2024-02-17T03:03:00
E001690,C000522,P00341,view,2024-02-17T03:26:00
E004676,C000428,P00302,view,2024-02-17T03:42:00
E002449,C000116,P00137,cart,2024-02-17T03:49:00
E003228,C000371,P00215,view,2024-02-17T03:50:00
E001746,C000053,P00224,view,2024-02-17T03:57:00
E001043,C000159,P00029,view,2024-02-17T04:06:00
E001769,C000310,P00271,cart,2024-02-17T04:08:00
E002953,C000319,P00481,purchase,2024-02-17T04:11:00
E005373,C000635,P00394,view,2024-02-17T05:17:00
E005413,C000498,P00018,cart,2024-02-17T06:11:00
E001790,C000510,P00040,cart,2024-02-17T06:31:00
E000700,C000305,P00203,view,2024-02-17T06:47:00
E004821,C000607,P00350,view,2024-02-17T07:03:00
E005734,C000475,P00435,view,2024-02-17T07:49:00
E002169,C000373,P00040,view,2024-02-17T08:42:00
E004338,C000522,P00275,purchase,2024-02-17T09:04:00
E003167,C000523,P00444,view,2024-02-17T10:16:00
E004200,C000515,P00384,view,2024-02-17T10:23:00
E004181,C000072,P00072,view,2024-02-17T10:42:00
E005335,C000398,P00028,cart,2024-02-17T13:19:00
E003479,C000403,P00098,view,2024-02-17T13:20:00
E000443,C000000,P00210,view,2024-02-17T13:34:00
E002266,C000192,P00012,view,2024-02-17T13:50:00
E005292,C000173,P00173,purchase,2024-02-17T14:34:00
E000964,C000418,P00303,cart,2024-02-17T14:42:00
E003107,C000474,P00234,view,2024-02-17T14:46:00
E002486,C000430,P00059,cart,2024-02-17T15:24:00
E001751,C000693,P00147,view,2024-02-17T15:50:00
E004875,C000791,P00218,purchase,2024-02-17T15:53:00
E005559,C000432,P00209,cart,2024-02-17T15:56:00
E002571,C000549,P00268,view,2024-02-17T16:31:00
E003481,C000477,P00270,cart,2024-02-17T16:49:00
E005664,C000148,P00310,view,2024-02-17T17:41:00
E005126,C000500,P00066,view,2024-02-17T17:47:00
E003524,C000187,P00407,view,2024-02-17T17:51:00
E003641,C000550,P00298,cart,2024-02-17T18:06:00
E001415,C000403,P00043,view,2024-02-17T19:32:00
E004766,C000006,P00149,view,2024-02-17T20:08:00
E005278,C000350,P00330,view,2024-02-17T20:25:00
E002922,C000770,P00260,view,2024-02-17T20:31:00
E000734,C000663,P00000,view,2024-02-17T20:59:00
E001676,C000343,P00336,view,2024-02-17T21:55:00
E002285,C000288,P00328,purchase,2024-02-17T21:59:00
E004578,C000356,P00269,view,2024-02-17T23:09:00
E001565,C000610,P00390,purchase,2024-02-17T23:58:00
E001644,C000173,P00100,view,2024-02-18T00:26:00
E002558,C000250,P00480,view,2024-02-18T00:33:00
E002083,C000029,P00463,view,2024-02-18T01:00:00
E004405,C000357,P00170,view,2024-02-18T01:08:00
E004306,C000394,P00033,view,2024-02-18T01:57:00
E002906,C000428,P00371,view,2024-02-18T01:58:00
E003929,C000435,P00423,cart,2024-02-18T02:47:00
E004288,C000073,P00335,cart,2024-02-18T03:28:00
E003162,C000381,P00436,cart,2024-02-18T03:39:00
E002356,C000651,P00343,view,2024-02-18T03:59:00
E002227,C000556,P00277,cart,2024-02-18T04:25:00
E005172,C000400,P00435,view,2024-02-18T04:37:00
E001509,C000548,P00169,view,2024-02-18T04:44:00
E003826,C000391,P00492,purchase,2024-02-18T05:07:00
E001821,C000511,P00225,view,2024-02-18T05:30:00
E002646,C000014,P00039,view,2024-02-18T06:31:00
E001292,C000361,P00099,cart,2024-02-18T06:33:00
E004421,C000068,P00084,view,2024-02-18T06:38:00
E001234,C000315,P00185,view,2024-02-18T06:43:00
E001494,C000046,P00179,cart,2024-02-18T07:10:00
E003563,C000262,P00008,purchase,2024-02-18T07:12:00
E004021,C000260,P00402,purchase,2024-02-18T07:58:00
E003270,C000781,P00477,view,2024-02-18T08:00:00
E005647,C000537,P00056,purchase,2024-02-18T08:03:00
E000695,C000533,P00035,purchase,2024-02-18T10:03:00
E003494,C000502,P00094,cart,2024-02-18T10:31:00
E000885,C000424,P00268,view,2024-02-18T10:31:00
E004967,C000444,P00199,view,2024-02-18T10:50:00
E004940,C000781,P00404,view,2024-02-18T11:09:00
E001901,C000338,P00119,purchase,2024-02-18T11:13:00
E005003,C000600,P00180,purchase,2024-02-18T11:20:00
E002928,C000005,P00158,view,2024-02-18T12:25:00
E004805,C000188,P00102,view,2024-02-18T13:05:00
E004130,C000387,P00087,view,2024-02-18T13:24:00
E002580,C000276,P00164,view,2024-02-18T14:04:00
E003726,C000288,P00008,cart,2024-02-18T14:06:00
E004043,C000580,P00098,purchase,2024-02-18T14:37:00
E001542,C000530,P00025,cart,2024-02-18T14:49:00
E000540,C000097,P00414,view,2024-02-18T15:06:00
E000249,C000792,P00104,view,2024-02-18T16:27:00
E002578,C000349,P00075,view,2024-02-18T16:39:00
E004084,C000473,P00261,view,2024-02-18T16:56:00
E001617,C000694,P00380,purchase,2024-02-18T16:56:00
E002448,C000398,P00186,view,2024-02-18T17:02:00
E004944,C000630,P00335,purchase,2024-02-18T17:27:00
E001562,C000403,P00330,purchase,2024-02-18T17:37:00
E002996,C000098,P00099,view,2024-02-18T17:40:00
E005803,C000760,P00365,cart,2024-02-18T18:43:00
E003352,C000465,P00007,purchase,2024-02-18T19:11:00
E002586,C000505,P00008,view,2024-02-18T20:34:00
E001233,C000416,P00176,view,2024-02-18T20:42:00
E005245,C000071,P00401,purchase,2024-02-18T20:43:00
E004507,C000127,P00206,view,2024-02-18T20:56:00
E001078,C000188,P00379,view,2024-02-18T21:32:00
E005532,C000115,P00276,view,2024-02-18T21:49:00
E004027,C000591,P00185,view,2024-02-18T22:03:00
E005899,C000273,P00138,view,2024-02-18T22:24:00
E000126,C000151,P00043,view,2024-02-18T23:13:00
E001685,C000590,P00312,view,2024-02-18T23:48:00
E003446,C000686,P00273,view,2024-02-18T23:57:00
E005940,C000297,P00315,view,2024-02-19T00:47:00
E002750,C000545,P00077,cart,2024-02-19T00:57:00
E005014,C000354,P00294,view,2024-02-19T01:06:00
E000669,C000047,P00443,view,2024-02-19T01:34:00
E004372,C000716,P00158,view,2024-02-19T03:11:00
E001832,C000282,P00372,purchase,2024-02-19T03:45:00
E005178,C000196,P00373,view,2024-02-19T04:02:00
E002114,C000207,P00352,view,2024-02-19T04:04:00
E000811,C000579,P00284,purchase,2024-02-19T04:24:00
E002773,C000302,P00140,view,2024-02-19T04:39:00
E005799,C000115,P00267,view,2024-02-19T05:11:00
E000981,C000613,P00279,cart,2024-02-19T05:39:00
E003230,C000501,P00446,view,2024-02-19T05:48:00
E002430,C000528,P00443,purchase,2024-02-19T06:08:00
E003457,C000580,P00235,purchase,2024-02-19T06:38:00
E005256,C000179,P00314,view,2024-02-19T08:14:00
E002002,C000567,P00283,view,2024-02-19T08:20:00
E001971,C000601,P00404,cart,2024-02-19T08:28:00
E004745,C000108,P00105,view,2024-02-19T08:47:00
E003827,C000314,P00189,view,2024-02-19T09:19:00
E001961,C000304,P00260,cart,2024-02-19T09:21:00
E002177,C000084,P00484,view,2024-02-19T09:33:00
E001395,C000162,P00085,cart,2024-02-19T09:44:00
E005196,C000632,P00144,view,2024-02-19T10:13:00
E002254,C000286,P00268,view,2024-02-19T11:28:00
E003190,C000133,P00116,view,2024-02-19T11:57:00
E002466,C000195,P00295,view,2024-02-19T12:07:00
E004296,C000543,P00445,cart,2024-02-19T12:18:00
E000859,C000466,P00167,cart,2024-02-19T12:43:00
E002281,C000597,P00280,view,2024-02-19T13:00:00
E004815,C000019,P00084,view,2024-02-19T13:55:00
E001262,C000501,P00010,purchase,2024-02-19T14:04:00
E002919,C000314,P00448,view,2024-02-19T14:07:00
E004046,C000035,P00079,view,2024-02-19T15:03:00
E004859,C000549,P00325,view,2024-02-19T15:08:00
E000389,C000103,P00139,cart,2024-02-19T15:16:00
E000559,C000454,P00032,view,2024-02-19T15:22:00
E003114,C000229,P00195,view,2024-02-19T15:23:00
E003475,C000201,P00443,view,2024-02-19T16:18:00
E004590,C000533,P00343,purchase,2024-02-19T16:19:00
E003355,C000548,P00264,view,2024-02-19T17:41:00
E002806,C000602,P00198,view,2024-02-19T18:09:00
E005783,C000624,P00011,view,2024-02-19T18:10:00
E002640,C000759,P00025,view,2024-02-19T18:11:00
E005357,C000515,P00200,view,2024-02-19T18:27:00
E000589,C000034,P00380,view,2024-02-19T18:40:00
E004177,C000166,P00386,cart,2024-02-19T19:53:00
E005668,C000267,P00091,view,2024-02-19T20:13:00
E001903,C000582,P00347,view,2024-02-19T21:33:00
E000550,C000165,P00413,view,2024-02-19T21:46:00
E005662,C000678,P00485,cart,2024-02-19T21:47:00
E005120,C000695,P00062,cart,2024-02-19T21:49:00
E004006,C000600,P00099,view,2024-02-19T22:06:00
E003761,C000274,P00243,cart,2024-02-19T23:01:00
E003112,C000665,P00223,view,2024-02-19T23:11:00
E004648,C000194,P00215,view,2024-02-20T00:11:00
E004227,C000270,P00266,view,2024-02-20T00:52:00
E004762,C000240,P00272,view,2024-02-20T00:57:00
E003933,C000629,P00457,cart,2024-02-20T01:20:00
E001852,C000391,P00404,view,2024-02-20T01:45:00
E005002,C000045,P00303,view,2024-02-20T01:55:00
E005776,C000033,P00254,view,2024-02-20T02:09:00
E000171,C000386,P00407,view,2024-02-20T02:29:00
E000997,C000622,P00431,view,2024-02-20T02:34:00
E001164,C000020,P00079,purchase,2024-02-20T03:00:00
E002575,C000592,P00423,view,2024-02-20T03:20:00
E000901,C000238,P00387,view,2024-02-20T07:31:00
E005301,C000294,P00068,view,2024-02-20T07:33:00
E000409,C000278,P00478,view,2024-02-20T08:05:00
E000007,C000549,P00188,view,2024-02-20T08:50:00
E004328,C000579,P00129,cart,2024-02-20T09:00:00
E003256,C000451,P00069,view,2024-02-20T10:06:00
E001087,C000121,P00223,view,2024-02-20T10:46:00
E003111,C000175,P00012,purchase,2024-02-20T10:56:00
E003248,C000337,P00395,view,2024-02-20T11:15:00
E005159,C000218,P00419,cart,2024-02-20T11:35:00
E004051,C000545,P00091,view,2024-02-20T11:44:00
